Employee_ID,Age,Department,Experience_Years,Work_Hours_Per_Week,Projects_Handled,Training_Score,Remote_Work,Productivity_Score
E07269,56.941714186468296,tech,4.979513361555968,35.16819425926481,4.3333380743959635,76.69461388280033,No,34.60907739663139
E06449,52.047267287489184,Sales,39.702065635278586,56.06882660065095,3.305655766539112,68.19679911393426,No,52.401128164308034
E09072,19.948692647570144,Finance,3.391925033006034,34.71674757789571,6.492513406144852,46.88528238979974,Yes,17.648709445294894
E08305,64.79804224793871,Finance,56.89237567062183,45.40924018105192,6.793527687517281,43.590795439090996,Yes,31.45712659409897
E04295,38.77677766182501,Support,14.322626514976395,9.750037589376978,5.813843649675777,48.20166883722457,No,30.165358091636104
E01229,22.149396613670817,sales,0.20745058593623994,40.32315431128002,11.576597987693642,47.31626495145101,Yes,35.77864106007781
E05254,24.453870179357,tech,-0.6345114389079469,24.38903898426929,4.347713089276265,110.96204792373756,Yes,28.644327986106255
E01190,65.01950989451525,tech,21.402588465983545,47.882217726558224,0.20964337335246297,24.743277519814768,No,33.2130793636702
E01253,40.424872876142864,Finance,11.414909719396384,33.65959689107662,9.493958750026337,14.511017829004475,No,4.933321523931976
E00374,,Sales,20.00729307098787,51.04701329577479,13.25529144088661,49.84897105882857,No,18.797322532232638
E08379,33.81357016840606,sales,12.409765441910604,55.30628159448688,2.971270059659654,38.047821087097574,No,27.27960298635949
E07733,34.960492071739544,Support,24.182967039299626,39.30267369482111,1.8785799784680621,108.21122586758965,Yes,33.98089457239329
E00185,39.37613546466556,Tech,18.76848650160471,23.78306659065892,2.983970473837622,53.40448801782394,No,14.934558903762168
E03629,32.32810294828291,hr,18.241022482109834,24.78447176937768,0.6723533349025169,74.07785461497342,No,19.03567424946869
E03006,22.820530338809505,hr,36.49760575984862,46.924747138496485,0.4756275652861761,118.51632773404732,No,14.776221094190888
E01222,49.48556206031948,Support,18.683258167842933,31.204025618003953,11.17979860877045,66.07410286575558,No,52.58785267642448
E08289,36.035118568340295,hr,8.915883367443975,38.88742093405021,10.56794935139362,100.89848506351713,No,15.617758720739808
E08481,45.48890892648611,sales,9.17001826095234,26.015356095797937,6.642320018267629,63.53619348352045,No,26.315132567143237
E03549,22.211484183941135,Tech,29.585787736285962,45.11710546155143,6.420461226530581,82.14954954074443,No,13.446794181908427
E05017,50.87398177642176,Finance,31.74592017788296,20.506619196458367,3.6677008495132,34.50483737462177,Yes,8.50693413514265
E03783,23.203334269352542,Support,6.852698788258723,20.577955508965445,2.3978324798879194,101.31108872381695,No,18.11401590856546
E05666,24.20169590523583,Support,7.207566048333693,24.062455275057083,8.756379641845628,39.160364451676685,Yes,18.186808375850106
E07565,31.51377547692722,sales,20.514110589738355,49.323414124366444,3.304897447003579,78.95349177777979,Yes,14.047007249686647
E00664,53.342493075718046,hr,29.641889587759835,46.36019541854297,0.2156474974861904,1.4971800604710523,Yes,45.737150591665674
E02804,48.88165290645144,sales,15.021220514459444,60.10315493739863,7.751291661989416,67.73708379820111,No,35.411914384238635
E04865,30.78662765644651,Tech,6.558230342140717,39.813321852511166,8.625633232071767,29.120668472127,Yes,10.682471939147586
E01032,41.83123578127896,HR,15.06938894618047,21.087553614073087,7.835373999181556,92.19881576856682,No,11.557669099307466
E02138,10.233193015517223,hr,2.008527198178388,18.388378147204836,3.7793297674491937,74.6363217849229,Yes,21.898447838250437
E07840,39.19894275857246,Support,-3.2328790720875005,23.95458530635988,8.979764700154373,63.16952386955579,No,21.856360435930725
E02500,67.82307258208697,Support,25.32586390722921,35.66748548203638,4.151163444503688,123.42164386505654,No,15.956882999248913
E00289,55.78588600480007,Tech,13.470064700013003,13.459619225232588,3.1707869754908944,90.8356240216811,Yes,55.41463404746402
E04175,33.20353707886868,HR,19.189340173818987,59.24086093396347,2.9183139979922292,119.5484497909791,Yes,26.957385237063022
E05263,79.1257124849004,Finance,33.1273503993265,46.60819196990746,4.652461175056783,70.06330077162366,Yes,33.80314870708806
E05928,18.127817021923903,sales,7.996213117966946,38.566466229401065,3.5443987442379514,119.65556834986339,No,27.17140537303435
E01227,58.998023397561795,Sales,46.89395296763916,45.69315340911003,10.975275964109427,33.63788314656,No,47.20552171482472
E04332,91.1438300241665,hr,18.408562540653048,37.842789034979795,5.833905459971339,45.288898050920274,Yes,48.21376063027067
E08021,65.90428460415065,sales,19.836662594037456,43.83679538213208,3.9038471453234562,42.24780214715602,No,34.3550755246226
E00695,30.393607334963175,Tech,43.08325801189811,52.88773300005843,5.760718849645995,105.4279344312324,Yes,55.78117576382352
E00876,54.32623616065553,sales,5.3936197884386035,54.25806828177939,4.240411988405588,67.90937739175288,No,6.288153888399929
E03225,39.58655024410422,Finance,9.009393099801558,153.03476911049975,2.450739047446389,95.816197671052,No,26.98018955607746
E09055,6.596348704091453,sales,-3.6907845979650884,52.28624113170478,1.0299072942542995,93.55251920616335,Yes,11.74614059629959
E06389,37.00836829818657,tech,10.04117380261873,33.19820912776376,5.241838320482677,89.1149278908859,No,45.67997602338726
E08373,53.4953797751838,Tech,9.428463647031803,39.74658717189779,3.872276561407047,37.933989984929624,Yes,29.07180175771462
E02941,33.185912570316475,HR,6.617830435761527,55.72440716809768,3.602051642404808,45.76754095292528,Yes,38.69839730257729
E01224,35.88645862615817,hr,19.478199658836928,45.75870588289817,2.866613251073914,70.03934556739937,Yes,30.703455500078952
E08751,19.812487455568373,Tech,4.401876050657855,39.9768953679268,2.7998509899094017,80.05641974383617,Yes,18.637523405716834
E02989,56.99144939661411,hr,24.706610430986252,26.110831621010036,5.390994608241496,118.59100288614727,Yes,29.8249665358476
E06042,25.669212865138146,hr,12.87130580184495,56.52703548671783,1.964411310687676,87.65526162215507,Yes,25.28553120318613
E08496,68.12800999836163,hr,46.51393423276539,39.053076895828795,5.498191367878917,35.519796119094636,No,13.472464272747743
E00419,44.60408846040525,Support,18.13513247755482,54.7076776984644,3.9689122892590394,125.4244599988877,Yes,22.20379553372343
E05312,33.902144935754805,Finance,14.55157785673383,68.3752966744812,3.8191851555777196,24.461087027319557,No,28.84394984728991
E05299,48.975264240607146,sales,2.7587185930077434,42.786391679634036,3.433075357409421,58.994859567790236,Yes,19.962793741258544
E06671,19.377540066556346,Support,38.50474496099291,23.025456133632748,5.4970359295024975,52.27801127618317,No,14.909566154790433
E05884,23.226979675500097,sales,18.824917194256656,46.63060695596574,5.933145468535444,49.249803713366916,Yes,18.66067840691009
E01838,27.98939690588449,Support,7.568798711561114,32.8973056898477,4.187500572994353,71.19522921450664,No,6.221774260570779
E03237,56.542582687275925,Sales,15.081929828722167,37.70415509999175,3.128850550805302,101.09091597429561,No,29.415783563716552
E05819,60.9988217453016,Finance,44.874119086069356,44.36959296232432,2.941745688445159,114.58474087204605,No,37.1557508648809
E02647,64.84297646392288,sales,15.800834010298264,64.59906690791827,4.251834476770252,110.39723433984167,Yes,28.322755466590138
E07114,30.35303132888582,tech,6.6381451448267645,41.99750382639845,4.903339104752234,59.77161276288848,No,40.90464885917326
E06201,23.247320587061278,Tech,19.501936902411856,32.85773846680449,2.0059328092652295,23.181451279737345,Yes,10.113142988906496
E06703,49.0028398276028,Tech,4.3451462556617235,48.02753483727537,2.917610128010818,99.66479925547888,No,26.721508885707927
E06055,22.094882650155835,hr,22.076878425822525,57.233302864898405,6.299961571705633,58.673010063043854,No,24.188892290813254
E08153,63.35000008208986,tech,39.157342153590506,40.466042532261774,4.630680736792441,95.00915498491374,Yes,16.427576787584073
E01403,36.80657666529686,sales,7.72220785189767,26.971620512199248,9.382145728570404,42.974777027896195,No,28.81503135574357
E04393,74.03838477710902,hr,30.63947052116721,33.963589910634745,1.5376381797983187,57.892627165147594,No,11.899121814015302
E04373,51.55448093105747,Finance,23.8485065999646,65.52988034480133,4.643697404605558,75.0166656929887,No,36.29495702594563
E05803,87.24710968114456,tech,40.409303316480155,50.82208183786578,5.312087976568381,61.58829452278545,No,33.75337694525912
E03192,32.02390306054399,sales,34.06068370247235,25.804018494034352,3.3628356795431,43.56348082704511,No,30.062062162816016
E01885,55.21359945290971,,18.156888841424593,28.843626361973588,2.8302620729190386,,No,32.07625684698165
E03482,57.691869229435774,HR,36.015014454397296,37.07947328973723,4.903040370858487,49.59519155371501,Yes,45.53409088243285
E04237,49.81132139952627,HR,2.2774777703731806,43.6025332831158,3.1300997092869762,61.0717341980108,No,25.740250779669676
E06847,36.8931225853892,Tech,12.771137675477753,28.229614887663082,8.710267715681958,94.5094309555505,No,8.61085757587559
E00292,35.746942454081825,Finance,14.040359194916373,37.59292084341994,3.3526276587853343,70.15839179767346,No,18.50138958405477
E04731,35.16870284681571,Finance,42.14882054789119,50.66809689280871,4.763167753298294,60.711873848310525,No,36.23194177401994
E04484,53.95455552651477,Finance,21.01674685896101,24.771754899931732,1.8223527489348923,69.53755009836075,Yes,55.234000883704894
E04065,45.49418804560612,tech,21.032594413000155,60.53758585292333,2.769694241847481,43.090524123977595,No,18.7604773253991
E02964,55.611420054098645,sales,17.51653952441006,44.17483818487787,2.5421690645380557,43.89553153826019,No,16.69921375922828
E03317,30.773695503503014,tech,11.333800255982139,53.00677709793481,6.282181428241438,89.53576745265404,No,20.24681331394696
E06731,,tech,0.5996834962286008,50.32281924333818,3.436518010898335,38.58799976896235,No,16.700798156498657
E06622,48.09882768882534,sales,19.799250112348613,45.00392807130334,3.1644774132941276,63.406817098714875,Yes,24.809148793997924
E03002,30.70958783206677,hr,20.436252965374447,42.718416508382546,7.996080089634243,73.40459897644284,Yes,30.473279205073737
E06736,12.742036505797135,hr,-0.37582789538198724,63.162295505009254,5.903736608399013,148.06762554087481,No,67.1693267884243
E04182,30.77035995714476,Tech,5.287659837390277,39.383323017664694,6.680710941383359,51.77593166019257,No,28.447242586525743
E02710,10.466760055649596,hr,-0.7207081190684788,54.31113621633307,5.619175252941787,111.25455961655261,Yes,15.538286795360667
E07590,60.399495241004246,Tech,38.683754453317746,45.03219476251292,2.3824697899027583,95.21483888119757,No,22.138194600799114
E07014,29.51931452656761,hr,7.406009496983414,27.263077694793136,4.939577985591444,39.151542049322586,Yes,31.26486603040525
E07231,32.8628654660992,hr,4.685513646720734,55.67713508667587,5.5694676795024,58.211285590881744,No,12.935019093454331
E08891,57.2640491293897,Tech,27.471224469421134,26.76108766227026,4.994121680822465,117.06989096563055,Yes,18.19950032732616
E07895,45.04521825890166,hr,8.065157665565595,20.918879588885083,6.235976844644634,105.20903811185443,No,24.275255589127692
E05732,41.936466965844986,Support,23.349247714709346,44.411255445904445,6.035588996592354,45.886134124668,No,34.32088784216042
E07344,36.79519232213393,sales,19.340443863349805,53.04077570140248,4.7785089594354355,52.87091020725403,Yes,31.171632515933858
E01117,27.211251730314522,Support,10.082316367024951,57.399601903669904,3.065391576975988,35.281128877464,No,15.372606610502515
E03030,16.889259908215223,Tech,,48.47384119825271,3.3352313768967226,92.60165845019631,Yes,20.805959427800268
E08416,61.686782077678295,Tech,16.73364368656506,60.893556838441405,6.178371058725007,56.00029373379749,Yes,7.7066498448127865
E07862,29.173455912825666,Finance,24.15482118789481,73.88321085686378,2.600888448077793,54.50851534080507,No,32.22860863555664
E07787,14.241677676087786,tech,13.44540662013717,35.78542592822652,3.644980386338013,92.81147715384205,No,42.778685436136584
E04722,76.11485919090744,tech,50.11386069719424,33.46288331823761,6.9925254687598475,50.9723119298103,No,13.14828055411843
E02505,48.907187455029806,sales,23.69422780163648,22.962723425690857,8.548600536677297,105.13633027903646,No,28.397621540343597
E02328,63.14662999632993,Support,4.200448677739802,44.64742730256394,2.7282243447871792,74.85587027014378,Yes,19.89517698977376
E00427,37.39074519770525,hr,4.481633131686163,49.74643780309404,3.6790323617888685,57.046162219429206,Yes,14.238883619099713
E04715,85.74713938434746,HR,51.990304634860166,70.94077364771896,1.6087517311940154,59.377920563524334,Yes,31.515687691144752
E02878,72.6912270104393,Finance,51.72514282531634,30.32604964114361,10.172337980296287,21.176058142530977,No,16.8151009492366
E01557,28.236986526455983,hr,3.1298435577290045,55.362139984331215,7.469894011033638,99.52923301843511,Yes,25.361160662336758
E01937,41.18140066668998,Support,21.93112249441979,39.0035956839674,3.818197777541325,63.211000188948304,No,18.477926359540945
E04469,36.0718884213096,sales,0.12408373359349414,58.19433215607622,0.14542015856118584,22.838258650279855,No,22.228536557808866
E04467,25.984301025326452,Support,11.291932009152639,33.13430533716546,4.522860518438998,57.29448714935813,No,4.5995889862452115
E06949,24.68875462358416,Tech,13.417638244398985,39.79605558955565,3.380301488768071,24.99277002968862,No,38.39744221727345
E00571,54.90465289659311,Sales,26.742056982583836,52.909236100843884,6.961210641040076,67.8469184735959,Yes,34.819600891797805
E01590,65.4876538014471,Tech,12.510370050173927,36.00452873545866,6.694924183354522,62.30042978023401,Yes,42.189346005871
E06049,27.347713978197156,HR,0.9389768506739249,65.37083114259323,6.388350534930303,77.01129373100841,No,11.966419698346426
E01347,77.08663371462836,sales,47.62466625029882,17.859146426506236,6.534961773957928,86.12373410405695,No,51.17597699768539
E06704,44.805578641657846,tech,37.65947661072601,46.24334376059805,2.067389135951323,137.99278486859828,No,48.35407587498834
E01983,21.309579024604204,sales,17.281176650412224,33.789081865586105,9.223218727382848,58.9878108382657,No,9.816089203522989
E03942,31.611155521855906,hr,15.262389034347663,30.25949486598415,3.8563207281477965,35.62676947380902,No,21.50090535861309
E03758,18.1247705477384,sales,2.258106756034395,18.26864456787831,9.34889074866609,73.77040444524151,Yes,14.20153986373196
E00614,54.439714154911904,Finance,24.658442433494887,30.199459320177162,4.183613239671815,83.23473504945402,No,46.94429730432388
E02484,24.795901759394848,Support,-0.1666639296172916,22.12521890365992,6.127564988035703,92.56578725041612,Yes,18.646215102396
E03176,5.111951768323973,Support,10.242513083135977,29.610610870877505,3.253088779243929,29.34634717422085,No,20.47540351501553
E01742,65.44023135099572,sales,17.607727760274617,27.8401892255909,8.459498596945323,62.68965482355169,No,33.28986997194859
E02394,44.605165983241314,,12.000472871706986,59.72029556196123,10.742044677261028,34.25568364025826,Yes,4.841911742102517
E04720,36.28985879250734,Tech,19.336600980470145,44.86836209835269,1.6309486643946465,108.31118435870684,Yes,42.57353999487506
E07948,41.99554889619191,Sales,24.132464324666596,45.30078692854077,8.442225424444747,35.171384148538166,Yes,33.995090786126205
E07567,23.45120178829859,Sales,5.752635520770228,72.53389074520264,2.6819678860197063,74.30181150304952,Yes,37.01585269434048
E07281,62.927353476419675,Tech,19.705516385171315,63.742970181092275,8.775823861116319,85.56743277709805,No,17.831495058844606
E00917,61.85760483794947,Support,28.298513567589108,42.791691322416185,10.469077462945046,33.13249423422877,Yes,26.6733095618472
E06283,26.02352335957727,HR,2.6986406684470206,26.899468709847255,4.563253900064312,72.74654414195408,Yes,21.821818145259503
E00862,35.112294354748606,sales,4.56083073611999,26.760490167382986,7.160448042601583,80.408370891378,Yes,22.24814750134386
E08787,67.0963643225806,Sales,44.79502234495596,23.381762060110205,7.948194168905007,118.97204457398261,Yes,28.682925260266096
E00845,34.08381437857864,Sales,21.215107381115036,47.58032015820659,14.46984453734089,69.3942858704439,No,35.62520004136274
E09001,82.31975633677763,Tech,42.04509244929043,55.8238417983441,2.80165532818733,58.61894308489153,No,15.337152811414844
E07550,62.38391596349637,Support,37.90629652717081,23.831022564431315,2.5357400153139533,93.60351536963253,No,14.086062559631229
E05568,74.36578218708513,sales,9.932671091758241,52.906739913327435,1.766230071741569,84.07752739391984,No,22.274986525988435
E04283,47.94489763782825,Support,26.258662322702214,18.094271439239417,5.731215863094309,53.04663021564899,Yes,26.015003467553967
E04338,33.97692918464903,tech,8.757622723854332,69.33689227465516,1.9822117960754182,88.03844431774354,Yes,14.012127310541526
E08421,8.273804936148522,Support,3.9703274884572064,55.01223545381067,6.064275687508895,86.97725614843304,No,13.555371407070682
E00194,85.39982308506829,Sales,30.229935101356173,33.9568371797755,2.777761105935974,76.578294911161,Yes,35.38921275421353
E02235,19.496817443850514,HR,5.955613827860421,41.26090647960479,3.278785558094474,61.00267525047468,Yes,26.563494416453413
E05405,27.89732414273196,,35.882352150550844,40.062369507304,4.642170332599198,82.11006365308677,Yes,57.86871023763676
E08812,22.362529814633405,Support,5.564341542785394,43.397249454371234,5.138847543646569,58.87520117778795,Yes,20.13665796414818
E03305,55.33504118828111,Finance,30.569073924844403,48.74996082217859,4.637464757687142,12.419301339154005,Yes,11.754790174357534
E06561,11.069763349882201,Finance,4.894955117465139,76.73699607451088,5.794927457334056,70.46380014652892,Yes,38.68454067964874
E07141,44.204851379633894,Tech,37.45249578500889,40.0873446944736,10.69957972154616,116.539320631683,No,47.932085743699915
E04675,29.935175457603446,,20.893670391697942,28.28243588899327,1.6502245977408994,44.78722947270906,No,28.873168679894583
E07725,18.533178726291027,Tech,8.212808954471658,53.606422510293534,4.008667862617228,20.540457974659827,Yes,26.816585825538258
E02819,16.32202720843432,hr,6.9213503064326485,48.98787512271575,12.125907036820003,26.51845526203918,No,24.26357847767606
E02629,34.21514984287006,Finance,55.954497267508415,61.31274162214689,4.877505421554803,101.78034731419325,No,44.99195947721855
E07748,59.223056355243074,HR,14.303347759013093,45.951134379549316,3.6362872617915607,64.67054928066081,No,29.272683549843595
E04654,17.104243492918332,Sales,5.48684578498741,54.52775660859738,2.8389971958383926,96.30201607164115,Yes,38.8716432036571
E04700,33.80014282631054,Sales,8.538354929909223,24.203047011117622,11.595251098955035,50.67457451475198,Yes,28.9441979126267
E02644,53.190766076393636,sales,17.721737125619704,27.790739418704078,9.66765043068359,101.93531359746686,No,32.36818242150242
E05742,78.12522958101948,Finance,37.24091269965402,52.559604522121305,7.219845239623887,115.14842136984402,No,22.298910821813674
E03344,74.62280623267776,Sales,31.352831350235057,46.06276583121721,2.4631256464141247,69.98934688649315,No,8.956917631747803
E06982,41.508450849759726,Tech,31.03583247585879,24.950261289336375,3.7966952223600092,46.17323193043138,No,33.45923131076789
E05863,57.44631855715948,Support,22.00689141074291,44.32155843797364,2.6505310704673963,32.637539917230434,No,15.120248733524852
E07065,45.241414706042455,Support,37.98168806225015,32.57490929846639,3.1631288025602307,84.99066661613011,No,21.569858267086996
E07879,31.895575141377506,Support,21.155961338767884,30.03706387380359,9.660674654097038,120.93625909395176,No,14.084705270151385
E07463,41.43887010484151,Sales,-1.721375922400143,59.728563915010874,0.1955723850046878,63.17478539235237,No,22.648188330860954
E07627,39.066517788141184,Sales,19.71335458777351,55.795999606645765,5.45318496538082,101.25107663881785,Yes,39.551025249451335
E05464,45.06803688720548,Sales,9.31731831374649,34.149082360970745,4.790936928449035,60.49921777764263,Yes,39.44182885442075
E06392,21.87995242076958,hr,7.444906275514584,55.73266822231961,6.003540837426879,31.17924647796835,No,25.67885377118393
E01401,30.70457762922002,Tech,38.24003084793716,14.299273105125557,12.383069978500025,55.563426086181714,No,46.324050098644705
E03756,54.10350475485244,Support,11.666811373024991,26.1595942316461,2.322484669532243,,No,6.929458796240447
E01197,51.097258937861874,Tech,21.02172531607177,61.7960090361791,3.4621118301268257,71.44368144371819,Yes,48.91428704259912
E07853,28.031577366762427,hr,10.21502744721547,43.06243246305759,4.528214741779171,85.49697367597906,Yes,21.81634021535313
E04039,70.31312942541453,hr,17.552068102473786,40.72176724303141,2.5441213287476625,53.26349726941143,No,32.077516692212164
E01065,41.15573426295565,Sales,23.789590899730854,33.55398218697528,3.4405944809608293,,No,31.15314770101678
E07016,19.075801884449646,Tech,18.539505277370058,44.511402354408894,0.16643306540462632,36.84533003042315,Yes,45.22398216016926
E01282,19.248010736976006,Support,16.16034591705844,23.80182903949926,7.094582361977583,59.49815670943479,No,21.529644446166216
E05523,41.49112382475432,tech,37.86595177655341,28.13690147461344,6.490868974859962,64.40524807842644,No,9.4451710347134
E00004,37.253339181422255,Sales,0.588624051637626,35.01587510787758,6.331185437217668,90.01305948192949,Yes,42.75068606698835
E04167,18.570161025731682,HR,8.708531749649667,62.73928331807048,8.21257025908487,43.41162293945727,Yes,21.17750096686433
E02764,47.093583193308355,Tech,43.26202616326954,50.55640863882718,8.033865158821886,52.95429859519231,No,35.48099571513305
E07357,24.55849864885844,HR,51.99510334106819,23.91211557662065,2.3781031264252412,45.989185247734554,No,22.445111915327395
E07382,47.215424170067216,Finance,41.75890523390733,36.15572371940466,7.836654495263614,57.2234113531982,Yes,54.276864138452495
E06341,65.56236633489812,Sales,44.69453150888591,53.1625114320207,7.469727131471029,65.35952554620488,No,21.704217858126732
E05641,30.20332549327906,Sales,7.230765124746375,47.333653970395865,7.737268706497219,101.02781554032966,No,10.005220181632048
E08589,41.326939817358365,tech,16.579764292733014,25.218630733335555,2.0464636355860084,118.13700442568265,Yes,33.64457216906074
E02212,35.54596911275655,Sales,37.11852231111555,16.387196092810434,5.949984603503408,30.565881105681328,Yes,43.7559260072849
E03350,50.277338833750264,Tech,21.758981650396272,39.42320523995033,4.349912248146888,38.45519396719068,Yes,24.773798947356042
E03300,30.449381160934358,Sales,15.37756741621224,18.73979981914826,1.8746975233368572,30.383589137519184,Yes,24.83534053495036
E00404,67.16391414974076,HR,11.082311677201831,8.637545105833373,3.06857405674848,48.05721739771835,Yes,43.65016342985165
E04855,45.48217251101862,hr,33.26955767534735,46.14990155173251,1.8649291345675687,38.176687983047536,No,23.73119778474569
E00186,19.638996826492377,Tech,8.744347900064167,13.377173647080799,5.597218407474417,114.77539410905423,No,29.72546555480435
E07806,39.07960546702099,sales,22.685849971315303,39.7327764118802,7.407874127973639,59.684511559290556,No,32.94323474148155
E05679,30.198346236097855,hr,3.7224017355285124,59.59122732920058,3.8099940822864657,92.10561626333306,Yes,26.974441121890358
E02788,74.92489488475202,sales,15.951220232357757,64.29002261158121,4.826979882550003,30.18410881446431,Yes,20.088751256167114
E01922,77.64405429724273,hr,22.470265278994617,58.66433393270404,2.4988180831777114,54.78818342172166,No,38.5212890137953
E01737,54.53961902828425,sales,4.176879552570275,40.429200734691655,3.119959018535554,52.30685141116812,No,26.85436357755001
E03193,48.958688084171186,HR,11.395245927942906,52.61284678596316,7.051911813648571,62.19362993940726,No,46.168804295685845
E02124,21.185938081291752,Tech,5.949997964450436,45.50096040807092,6.406141545242318,95.8787238479965,Yes,27.83911543982289
E04846,48.208292685255316,sales,40.59757083663056,45.620657765674004,4.520493417651988,,No,29.491965172944532
E04984,30.609337863141608,tech,3.1870257637696207,14.321878244357169,6.131055760410013,52.18560167443657,No,27.251706293683633
E01708,,hr,21.13760472622696,27.44442272690372,5.020485296297097,65.28001971004542,No,4.951293706435339
E02538,30.573703715448023,sales,11.374342172446736,28.186087692826113,4.122105001859003,38.10438273557993,No,3.4460973881569688
E06352,33.12443124035166,Tech,15.780317053013983,39.77073583635668,2.9868417056962278,89.14227671412577,No,13.04236974670399
E09043,66.13610755310765,Finance,39.651066555828145,41.853685403466784,3.040751808545841,57.90540080452959,No,31.77128872809371
E00019,67.1217076886624,tech,29.24677711606924,48.831830062064384,3.2108515509360127,51.70341891495404,Yes,32.37654138761843
E06804,54.399803755863445,hr,11.385652047263935,58.9305749280487,1.63442138211086,101.45658116280075,No,27.143666001648477
E03951,31.757437809642482,Finance,5.0535225100323755,41.39879428451633,0.39372194563092333,71.35642225888162,No,39.97713473289053
E08625,15.072691198666226,Support,35.294607046251706,68.75897721267826,4.758234197087628,102.47999835092256,Yes,34.53791039434193
E05513,38.43516667190855,,1.125566445672294,80.3055467025707,5.189568915685364,22.988096068553737,Yes,13.49943232428095
E03888,17.978666608273517,Finance,2.46206201590567,39.69662900923048,7.769916796891327,110.62811175861971,Yes,32.55695575825612
E02205,20.420609849438105,Tech,7.639207348025182,40.232031586925544,1.5778671712924548,,No,15.982554914118163
E04681,27.462202121527447,Sales,23.01147200428965,35.491605495036175,4.852421457264368,85.38799201801324,No,26.6260962783939
E02765,50.407984334485995,HR,14.782705172178462,22.123362003840516,2.9673253272308866,38.656698215821365,Yes,24.688241351764418
E04576,36.48300078479866,Tech,56.91138115974662,18.15504719070824,6.780443708802681,24.602230139948,No,41.09516468558336
E05031,26.26721933536077,Support,12.039275677480727,16.53215008460083,1.7171994949607716,68.03275052458113,Yes,18.798543493677137
E05101,49.09842391796127,tech,29.60398424310067,29.506016630900483,3.1282510746307053,80.60729760876853,No,38.00374797892387
E00713,45.42208598891009,hr,3.865569335903468,54.287605716736586,3.2501308117286927,88.69654834205959,No,26.54856562476369
E00521,52.63007661845624,Tech,23.621083421417218,50.51959462729421,2.899559882554023,109.18735543878708,Yes,38.716805781394974
E00195,39.81575656237509,sales,1.9181728652882235,61.90225588482705,2.881671901070442,107.85497332642011,No,25.233727515711685
E05427,68.4583453602982,hr,43.53370970773258,66.72238786383318,2.2247320056006745,95.05649249539282,Yes,21.574573046433006
E03108,46.87769802768571,tech,18.989490698199937,36.83293615907061,9.191343237609631,79.88635757537608,No,18.006680202900483
E02102,38.978379481337775,tech,4.604878511820608,49.54654281359549,2.234867695924567,53.91147144021571,Yes,16.309261120591394
E07107,25.688381127714024,Support,25.728914958332293,32.34515603042438,4.845596507661178,55.92028516695115,Yes,28.54021212929137
E08471,54.05231697001,HR,16.75824064640353,52.75944266572247,5.8491233617641445,140.8571619000246,Yes,29.51320827379454
E07798,27.504461711046744,HR,2.7943676072428656,41.48097100342666,-0.23676423232504518,55.86309684689971,No,10.43082597451753
E07262,42.21014648183559,Support,5.495229486910859,29.066600528373886,6.055613165108382,81.12211914514336,No,34.68218886271347
E04508,47.136338248521234,Finance,12.099373254629382,60.36149368154157,3.465404680734993,46.94410394835378,Yes,17.508722072607974
E02059,15.468356212423041,HR,7.572068774422636,45.87818964751861,4.7554584613976125,48.56907406020883,No,11.702163591245
E06177,68.68055969578106,Sales,17.416439323741812,29.769155106005737,6.865150508762696,,Yes,35.90325133284931
E06295,21.205023809078952,hr,15.780234197582606,24.598489829689303,14.423548217152415,39.60324347214972,Yes,18.136147377444942
E05311,25.491255999629544,sales,11.495688302060127,74.27278977691947,2.8684108813520774,61.05680164828147,Yes,60.666748879803514
E07942,19.63684087458533,hr,1.5075278240069627,44.393833858244776,1.6539251348004724,62.54985570344549,No,29.34294797346308
E00021,11.865562489726303,sales,2.068142933549581,44.318975090762585,2.011901883030902,,No,21.499129101015363
E04029,16.03734902402278,Tech,9.024103150779439,28.81928259514894,4.346337685556612,112.61752685338746,No,34.18802477887198
E00622,34.735224288574976,Sales,6.495992544243042,26.007310075605574,6.554711349817599,100.15473470039238,Yes,26.42073578034477
E00393,6.731484903230264,hr,4.223026499593769,31.660319767101065,6.1558850442805095,56.39249884822212,Yes,26.64270837165368
E02770,24.29003778960884,Support,10.879279224039117,6.395967536740467,7.417178121298551,34.48192914082907,Yes,17.784301077710538
E01458,32.945547607710466,Finance,40.4423363275811,40.03462255247644,7.347883130954546,68.60231951426648,No,47.17140585100134
E01710,25.80681607765618,hr,38.66609263552152,41.11631116345444,2.8191184987092353,35.79032019015864,No,4.0037488867962105
E06089,65.20817703896904,hr,34.07578395641724,23.404895305141082,3.836336718245976,74.83674391557389,Yes,42.53202312755025
E00546,44.009279576838146,Tech,13.79246503826828,31.450890709489613,7.424357092629132,76.14120190360262,No,28.888971079262845
E08206,59.462402375485745,HR,24.11841456962487,55.75634678183974,7.3702956519481955,111.2582923000789,Yes,21.220203364126917
E01502,52.3240705943069,sales,17.203018076664083,46.00435379529577,8.175160254628809,94.58568608743725,Yes,29.32561390372868
E01921,40.2452171146977,Finance,12.049850894301269,27.926755610687152,6.010522387622923,109.18003681651996,Yes,36.27746528648926
E06898,37.98785060944462,HR,4.5187088334948,30.58152280329137,0.6238952321420647,35.46710812811636,Yes,35.61176294943278
E00103,74.49382348096553,hr,52.05042632462179,49.16541073342926,1.893100819975775,70.74045077990658,Yes,35.241549903267654
E04967,55.24316330597914,sales,24.334710446746442,42.464990127645784,12.533828733850156,55.31933339911691,Yes,28.005350277992367
